text,id,pubdate
"Camera is very good .Screen size is just right for people like me who use phone for typing mails to watching Netflix .One can download multiple apps .Speed is good .Face recognition works like magic .Have been using iPhone since last 5 yrs ,and have found no reason to complain so far.",2628656530,18538
"It's one of the best phones available in the market right now. Apple always gives the best products to its customers. It had A12 chipset which can do 5 trillion operations per second. It never slows down. It gives you the best phone using experience. Go for it, if you can buy it. Don't buy Samsung products or OnePlus products they are just useless. Just go for the product.",2628649657,18538
Review after 5 months of usage approximately.,2628646715,18538
#1mobile of the my devices,2628642443,18538
First of all I thank Amazon for such blazing fast delivery and the packaging was terrific. So trustworthy. Secondly Apple gets full marks for such a master piece. iPhone XR is capable of handling my heavy multitasking efficiently. So far so good. Reviewed after using it for almost a day. Thanks Amazon and Apple,2628517965,18538
Superb phone. Got it at a price of 39999/- on Big Billion Day Sale,2628481623,18538
Original product at the best price.... got it during great Indian festival sale at an amazing discount.. so far after a few days of use must say it’s an obvious and noticeable upgrade for people using iPhone 7 and beyond .. camera quality is quite good if not the best ...battery life is just awesome ...,2628475908,18538
I ordered it for my wife as she wanted to use IPhone for so long but was not willing to change her phone.,2628452844,18538
could not find fingerprint reader. Otherwise camera and battery life are good. I like live camera in edit mode in camera.,2628412834,18538
I have purchased this product during the diwali sale on Oct 22 and now the adaptor doesn't work. A product worth 43k having an adaptor life of 22 days... I don't even know what else to do now. Removed the sim and started using old broken phone since morning,2628365236,18538
I am using iPhone from last 8 years. This model no need to carry power bank(for me) compared with iPhone 6s and 7,2628357639,18538
"People who say iPhone XR has inferior display, please use before u judge based on specs. I’ve been using Pixel and recently switched to iPhone XR and I loved it. Battery life is unrivalled and Fave ID is charm.",2628336249,18538
"5 star quality... 1st apple product for my wife and in the family, Very good phone, clear crisp sound quality, Amazing display ... Apple doesn't compromise with it's product. Highly recommended.",2628314908,18538
This rating is not for the product.... Its for the seller... Who has delivered the product with scratches on the back panel.....,2628209902,18538
Nice products battery life is very good. Camera is ok. Amazon delivery is wrost as i have to ordered it twice. In between i suffer loss of 2500 rs as price has been increased after best discount period has gone.,2628138838,18538
I am so happy with amazon.!! Good price and get it on time and yes perfect original product..!! Iphone XR 64 gb  if you allrdy using iphone than u will love it and u buying is first time than u wll flll in love for sure ..!!! I am giving this review after using my iphone XR for more than month..!! So trust me guys its good and original product.!!!,2628130977,18538
I just loved it! Brother just bought iPhone 11 and I thinks the XR battery life is better than 11 and 11 has heating problem. I loved the phone its fast fast and very fast with fabulous camera,2628114364,18538
"Not happy with the mobile , let me know if u guys can send new mobile or can give a option to upgrade to iphone 11 . Let me know what best can be done .",2628069673,18538
The first thing you notice about XR is it’s battery. Super long battery of more than 24 hours. Rest is exactly as it should be in an iPhone. Camera also needs a special mention. Great camera.,2627944246,18538
"Does what it is supposed to do. True iPhone, no exceptions.",2627838807,18538
